7271,Elizabeth Sampson,36896.19,Concessions,41
7272,James Casey,32772.15,Concessions,41
7273,Anita Davidson,37706.6,Concessions,41
7274,Robert Johnson,40704.79,Concessions,41
7275,Troy Rodriguez,43684.0,Concessions,41
7276,Lori Morris,48962.58,Concessions,41
7277,Wesley Brown,43873.88,Concessions,41
7278,Brittany Price,38517.38,Concessions,41
7279,Krista Murphy,42880.47,Concessions,41
7280,Catherine Robinson,40380.58,Concessions,41
7281,Corey Pollard,43816.27,Concessions,41
7282,Douglas Abbott,45620.37,Concessions,41
7283,Janice Navarro,30295.99,Concessions,41
7284,Kirk White,35391.62,Concessions,41
7285,Jordan Barton,41317.52,Concessions,41
7286,Mary Brown,43882.42,Concessions,41
7287,Andre Wright,37272.19,Concessions,41
7288,William Mccoy,45900.04,Concessions,41
7289,Stephen Carter,33105.53,Concessions,41
7290,Louis Love,42596.0,Concessions,41
7291,Lee Anderson,44122.25,Concessions,41
7292,Joe Walsh,41791.97,Concessions,41
7293,Alec Hernandez,33062.06,Concessions,41
7294,William West,42021.78,Concessions,41
7295,Linda Davis,31741.61,Concessions,41
7296,Rebecca Bates,40422.14,Concessions,41
7297,Daniel Nguyen,37771.88,Concessions,41
7298,Brett Lester,42554.93,Concessions,41
7299,Brianna Gilbert,38226.97,Concessions,41
7300,Jason Johnson,37586.24,Concessions,41
7301,Yolanda Raymond MD,38411.41,Concessions,41
7302,Carrie Moore,32947.83,Concessions,41
7303,David Leonard,44204.18,Concessions,41
7304,Thomas Thomas,35730.29,Concessions,41
7305,Craig Bailey,43021.57,Concessions,41
7306,Spencer Rice,39448.45,Concessions,41
7307,Michael Taylor,45011.04,Concessions,41
7308,Marie Aguilar,43045.97,Concessions,41
7309,Alexander Davis,31175.83,Concessions,41
7310,Sandra Johnson,45143.43,Concessions,41
7311,Louis Hawkins,46868.88,Concessions,41
7312,Jared Fitzpatrick,38688.87,Concessions,41
7313,Kevin Hunt,46825.55,Concessions,41
7314,Ronald Chambers,47564.26,Concessions,41
7315,Glenn White,34271.11,Concessions,41
7316,Shannon Lopez,31966.02,Concessions,41
7317,Larry Williams,43932.39,Concessions,41
7318,Joshua Kent,45487.11,Concessions,41
7319,Tonya Reynolds,45210.61,Concessions,41
7320,Anthony Simmons,35033.99,Concessions,41
7321,Carl Robinson,48129.23,Concessions,41
7322,Bruce Evans,33791.84,Concessions,41
7323,Carl Oconnor,33820.63,Concessions,41
7324,Lisa Allen,49717.71,Concessions,41
7325,Stacey May,49123.46,Concessions,41
7326,William Andersen,33206.89,Concessions,41
7327,Jerome Doyle,35523.84,Concessions,41
7328,Nicholas Alvarado,47043.07,Concessions,41
7329,Timothy Jones,41741.35,Concessions,41
7330,Dawn Jones,38076.07,Concessions,41
7331,Amber Moore,47559.73,Concessions,41
7332,Anthony Gutierrez,34917.6,Concessions,41
7333,Lisa Miller,37688.61,Concessions,41
7334,Rachel Snow,47542.62,Concessions,41
7335,Thomas Watson,45403.48,Concessions,41
7336,Jason Woods,46520.91,Concessions,41
7337,Jason Hill,40047.12,Concessions,41
7338,Brian Horton,44320.06,Concessions,41
7339,Christy Holmes,37482.97,Concessions,41
7340,Gregory Hernandez,48032.52,Concessions,41
7341,Keith Cook,35954.55,Concessions,41
7342,Charles Davis,44060.91,Concessions,41
7343,Casey Garcia,36662.45,Concessions,41
7344,Jacob Olson,36563.63,Concessions,41
7345,Sara Snyder,33538.24,Concessions,41
7346,Jennifer Durham,32341.94,Concessions,41
7347,Thomas Perry,41442.15,Concessions,41
7348,Suzanne Pratt,37772.45,Concessions,41
7349,Janet Mccarty,43907.68,Concessions,41
7350,James Sullivan,46835.61,Concessions,41
7351,Amber Clayton,83920.26,Technical,41
7352,John Wells,86181.85,Technical,41
7353,Natalie Peters,89907.63,Technical,41
7354,Amanda Gibson,88256.0,Technical,41
7355,Lauren Schaefer,83382.31,Technical,41
7356,Bradley Lewis,92813.45,Technical,41
7357,Erik Williamson,82315.68,Technical,41
7358,Christopher Hall,83118.51,Technical,41
7359,Danny Weber,86872.24,Technical,41
7360,Anna Porter,89690.63,Technical,41
7361,Michael Miller,51976.08,Groundskeeping,41
7362,Mrs. Melanie Knight,51343.02,Groundskeeping,41
7363,Paul Villegas,45034.38,Groundskeeping,41
7364,Sheila Villa,43498.45,Groundskeeping,41
7365,Angie Wilson,49099.31,Groundskeeping,41
7366,Michael King,58424.25,Groundskeeping,41
7367,Nicholas Boyer,51603.1,Groundskeeping,41
7368,Jackie Davis,55151.53,Groundskeeping,41
7369,Danny Williams,44345.38,Groundskeeping,41
7370,Rhonda Moran,42335.94,Groundskeeping,41
7371,Mr. Michael Herrera DVM,59124.53,Groundskeeping,41
7372,William Lopez,56513.63,Groundskeeping,41
7373,Cynthia Wheeler,42780.72,Groundskeeping,41
7374,Jeff Wagner,51746.4,Groundskeeping,41
7375,Kathy Decker,40068.28,Groundskeeping,41
7376,James Garcia,83196.34,Administration,41
7377,Abigail Nixon,71502.16,Administration,41
7378,Scott Davis,72496.21,Administration,41
7379,Laurie Larsen,72399.88,Administration,41
7380,Jamie Gutierrez,75374.2,Administration,41
7381,Alyssa Riley,70619.55,Referee,42
7382,Patrick Hoover,86184.92,Referee,42
7383,Gary Horne,75185.57,Referee,42
7384,Kayla Brown,62429.81,Announcer,42
7385,Cynthia Dawson,58154.8,Announcer,42
7386,Dr. Sharon Edwards,211173.64,Doctor,42
7387,Dr. Alyssa Baldwin,248753.76,Doctor,42
7388,Dr. Karen Knight,199230.92,Doctor,42
7389,Dr. Kelly Holloway,234283.43,Doctor,42
7390,Dr. Jeffrey Campbell,234191.58,Doctor,42
7391,Daniel Dalton,49485.05,Security,42
7392,Joseph Jackson,63868.52,Security,42
7393,Gregory Solis,47577.78,Security,42
7394,Roy Shaw,59467.26,Security,42
7395,Jon Kirby,67385.3,Security,42
7396,Robert Perry,52131.03,Security,42
7397,Lawrence Beck,46733.99,Security,42
7398,Jesus Williams,42106.31,Security,42
7399,Allison Reilly,47826.32,Security,42
7400,Andrea Richard,62549.15,Security,42
7401,Jeffrey Cunningham,48331.37,Security,42
7402,Michael Carson,40386.47,Security,42
7403,Rachel Russell,53930.21,Security,42
7404,Debra Wells,66576.81,Security,42
7405,Riley Fritz,53825.15,Security,42
7406,Nathan Walsh,64321.9,Security,42
7407,Nicole Wright,55082.33,Security,42
7408,Leah Thomas,64873.96,Security,42
7409,Chad Pennington,63353.8,Security,42
7410,Cheyenne Hanna,43571.92,Security,42
7411,Craig Daniels,40576.96,Security,42
7412,Tim Smith,65758.14,Security,42
7413,Ruth Torres DDS,44924.64,Security,42
7414,Randy Lambert,63450.77,Security,42
7415,Rita Bowman,69922.83,Security,42
7416,Annette Gutierrez,40292.34,Security,42
7417,Kyle Gonzalez,56508.08,Security,42
7418,Larry Schwartz,58511.5,Security,42
7419,Kylie Olson,45908.59,Security,42
7420,Rachel Perez,66333.45,Security,42
7421,Craig Francis,54166.68,Security,42
7422,Steven Soto,62807.16,Security,42
7423,Samuel Gonzalez,47150.55,Security,42
7424,Laura Martin,45393.31,Security,42
7425,John Wade,47350.16,Security,42
7426,Anne Taylor,52637.01,Security,42
7427,William Perez,57151.65,Security,42
7428,Rachel Lee,66692.97,Security,42
7429,Jennifer Jordan,41703.49,Security,42
7430,Michael Gonzales,42624.07,Security,42
7431,Jason Robertson,41383.83,Concessions,42
7432,Christina Smith,49867.44,Concessions,42
7433,Cory Moses,38484.69,Concessions,42
7434,Jessica Silva DVM,31063.09,Concessions,42
7435,Marie Shields,49011.25,Concessions,42
7436,James Williams,42907.39,Concessions,42
7437,Danielle Patterson,44073.34,Concessions,42
7438,David Wood,36231.27,Concessions,42
7439,Kristy Curtis DVM,46185.85,Concessions,42
7440,Michael Gentry,48614.29,Concessions,42
7441,Bob Keller,34364.76,Concessions,42
7442,Cody Martin,44808.26,Concessions,42
7443,Ashley Evans,42569.12,Concessions,42
7444,Cindy Hodges,33981.01,Concessions,42
7445,Brian Solomon,47999.06,Concessions,42
7446,Phillip Carroll,35890.34,Concessions,42
7447,Mike Bradford IV,35276.36,Concessions,42
7448,Devin Walker,39879.13,Concessions,42
7449,Denise Raymond,43850.5,Concessions,42
7450,Jennifer Williams,48139.85,Concessions,42
7451,James Martin,42658.01,Concessions,42
7452,Joshua Donovan,36562.27,Concessions,42
7453,Maria Davis,35361.28,Concessions,42
7454,Rita Mejia,45644.27,Concessions,42
7455,Darrell Wilson,40406.14,Concessions,42
7456,Cynthia Henderson,45280.84,Concessions,42
7457,Carolyn Clay,41412.27,Concessions,42
7458,Raymond Graves,34155.57,Concessions,42
7459,Kristi Pearson,32692.18,Concessions,42
7460,Zachary Gonzalez,30141.27,Concessions,42
7461,Thomas Thompson,44530.76,Concessions,42
7462,Maria Ortega DDS,46600.22,Concessions,42
7463,Melinda Cherry,40770.78,Concessions,42
7464,Michelle Evans,34323.8,Concessions,42
7465,William Edwards,38209.02,Concessions,42
7466,Tyler Hopkins,48621.81,Concessions,42
7467,Tracy Jackson,35745.58,Concessions,42
7468,Joshua Schaefer,32135.1,Concessions,42
7469,Rebecca Jones,34823.29,Concessions,42
7470,Susan Kelly,31275.82,Concessions,42
7471,Megan Spence,39427.6,Concessions,42
7472,Karen Castro,34195.5,Concessions,42
7473,Rebecca Jennings,40211.79,Concessions,42
7474,Laura Sanchez,36122.81,Concessions,42
7475,Jack Bell,43070.25,Concessions,42
7476,Cheryl Conner,45799.5,Concessions,42
7477,Adrian Adams,47615.79,Concessions,42
7478,Rebekah Reynolds,44381.58,Concessions,42
7479,Derek Lyons,38400.16,Concessions,42
7480,Amanda Gomez,42960.95,Concessions,42
7481,Chad Chambers,47423.11,Concessions,42
7482,Andrew Kelly,38011.31,Concessions,42
7483,Alyssa Santos,36604.17,Concessions,42
7484,Curtis Mayo,49738.2,Concessions,42
7485,Michael Bryant,45941.4,Concessions,42
7486,Crystal Mcdonald,48412.31,Concessions,42
7487,Micheal Weaver,34305.48,Concessions,42
7488,John Harris,39612.86,Concessions,42
7489,Hector Haas,30882.46,Concessions,42
7490,Scott Nolan,36143.22,Concessions,42
7491,Allen Morris,43137.37,Concessions,42
7492,Elizabeth Benjamin,43445.6,Concessions,42
7493,Erica Rogers,32387.72,Concessions,42
7494,Randall Gomez,45200.93,Concessions,42
7495,Rebecca Cuevas,37851.81,Concessions,42
7496,Heidi Mendoza,43520.04,Concessions,42
7497,Patricia Torres MD,38187.32,Concessions,42
7498,John Morrison,48987.39,Concessions,42
7499,Tracy Dalton,49944.48,Concessions,42
7500,Aaron Mckenzie,38947.74,Concessions,42
7501,Steven Li,44655.41,Concessions,42
7502,Michael Hernandez,47028.34,Concessions,42
7503,Gabriel Macias,43527.48,Concessions,42
7504,Roy Bennett,32832.61,Concessions,42
7505,Brenda Valenzuela,44213.23,Concessions,42
7506,Kenneth Orozco,49330.84,Concessions,42
7507,Eddie Little,46813.33,Concessions,42
7508,Taylor Jones,45362.74,Concessions,42
7509,Rachel Thompson,43244.89,Concessions,42
7510,Kayla Garcia,41037.89,Concessions,42
7511,Tyler Cortez,39698.01,Concessions,42
7512,Dr. Robyn Lamb,48969.36,Concessions,42
7513,Brenda Wilkins,30119.91,Concessions,42
7514,Matthew Sutton,48696.37,Concessions,42
7515,Ashley Andrews,36147.32,Concessions,42
7516,Nichole Hernandez,39535.66,Concessions,42
7517,Joshua Adkins,37725.71,Concessions,42
7518,Jesse Hill,40118.92,Concessions,42
7519,Michael Strickland,37550.98,Concessions,42
7520,Alexander Wilson,40955.74,Concessions,42
7521,Haley Allen,47320.27,Concessions,42
7522,Theodore Maxwell,47154.3,Concessions,42
7523,Michael Holland,38539.68,Concessions,42
7524,Richard Berry,33144.72,Concessions,42
7525,Angelica Marshall,45142.81,Concessions,42
7526,Tiffany Jordan,46838.38,Concessions,42
7527,Jessica Spears,38162.79,Concessions,42
7528,Ernest Ware,45547.36,Concessions,42
7529,James Nelson,48759.47,Concessions,42
7530,Edward Ray,42798.64,Concessions,42
7531,Randall Smith,92969.7,Technical,42
7532,Jeffery Mckenzie,91526.02,Technical,42
7533,Benjamin Harrison,93155.12,Technical,42
7534,Regina Hill,94076.69,Technical,42
7535,Zachary Fisher,93078.51,Technical,42
7536,Stephen Giles,89575.96,Technical,42
7537,Chelsea Morgan,90043.5,Technical,42
7538,William Koch,92207.32,Technical,42
7539,Benjamin Smith,80615.42,Technical,42
7540,Mark Johnson,92652.54,Technical,42
7541,Reginald Williams,59274.27,Groundskeeping,42
7542,Jessica Mueller,57911.75,Groundskeeping,42
7543,Jennifer Johnson,50583.96,Groundskeeping,42
7544,Guy Wilson,55350.47,Groundskeeping,42
7545,Glenda Jones,53134.41,Groundskeeping,42
7546,Teresa Murray DDS,46070.38,Groundskeeping,42
7547,Renee Knapp,55706.24,Groundskeeping,42
7548,Christopher James,46147.74,Groundskeeping,42
7549,Jean Thompson,52319.0,Groundskeeping,42
7550,Abigail Weiss,41837.56,Groundskeeping,42
7551,Donna Cook,52034.01,Groundskeeping,42
7552,Helen Mitchell,47534.61,Groundskeeping,42
7553,Linda Armstrong,41757.3,Groundskeeping,42
7554,Gloria Downs,56832.46,Groundskeeping,42
7555,Dawn Phillips,46431.22,Groundskeeping,42
7556,Michael Gordon,79864.22,Administration,42
7557,Darrell Boone,79048.78,Administration,42
7558,Jean Evans,79094.06,Administration,42
7559,Ryan Singleton,79072.0,Administration,42
7560,Stephanie Chase,83385.95,Administration,42
7561,Joseph Harris,91223.0,Referee,43
7562,Theresa Jennings,92543.66,Referee,43
7563,Danielle Jones,94931.39,Referee,43
7564,Sean Luna,57787.6,Announcer,43
7565,Mr. Erik Johns,67521.67,Announcer,43
7566,Dr. Deborah Stanley,155953.91,Doctor,43
7567,Dr. Mitchell Young,276387.03,Doctor,43
7568,Dr. Judy Lopez,115800.45,Doctor,43
7569,Dr. Dawn Long,229720.62,Doctor,43
7570,Dr. James Johnson,276931.85,Doctor,43
7571,Christine Harris,66856.71,Security,43
7572,Eric Baxter,64805.9,Security,43
7573,Dana Garrison,43023.69,Security,43
7574,Grant Preston,56834.54,Security,43
7575,Sarah Jarvis,64475.25,Security,43
7576,Lydia Adams DVM,54315.07,Security,43
7577,Connie Jones,45969.87,Security,43
7578,William Bell,64214.27,Security,43
7579,Benjamin Patel,68360.63,Security,43
7580,David Campbell,50117.61,Security,43
7581,Kathryn Davis,64607.32,Security,43
7582,Arthur Holmes,66677.82,Security,43
7583,Joshua Phillips,68713.15,Security,43
7584,Stephanie Robinson,59492.04,Security,43
7585,Patty Beck MD,69668.81,Security,43
7586,Walter Roberson,44875.19,Security,43
7587,James Cabrera,57582.63,Security,43
7588,Tammy Gibbs,68010.28,Security,43
7589,Donald Anderson,42711.05,Security,43
7590,Alan Alvarez,65486.83,Security,43
7591,Richard Clayton,63430.26,Security,43
7592,Kevin Wise,51826.47,Security,43
7593,Christian Hahn,69040.28,Security,43
7594,Keith Mcdonald,68338.6,Security,43
7595,Kevin Chung MD,68097.52,Security,43
7596,Kevin Mitchell,67560.1,Security,43
7597,David Baldwin,63581.37,Security,43
7598,Jared Morgan,59987.76,Security,43
7599,Tabitha Lamb,67294.62,Security,43
7600,Laura Harrington,61463.06,Security,43
7601,Peter Watson,45198.94,Security,43
7602,Christopher Carter,42635.68,Security,43
7603,Caroline Frazier,45404.24,Security,43
7604,Katherine Morales,44441.71,Security,43
7605,Wendy Rodriguez,49166.96,Security,43
7606,Melissa Ayers,59023.79,Security,43
7607,Jason Dodson,43854.01,Security,43
7608,Ms. Kirsten Lin MD,46837.92,Security,43
7609,Robert Cervantes,50679.2,Security,43
7610,Jennifer Moore,41966.11,Security,43
7611,Curtis Thompson,38835.73,Concessions,43
7612,Jenna Sanders,35556.78,Concessions,43
7613,Kyle Lee,45062.09,Concessions,43
7614,Jenna Marshall,32452.21,Concessions,43
7615,Randy West,34688.82,Concessions,43
7616,Andrea Brown,30729.24,Concessions,43
7617,Susan Velasquez,36565.05,Concessions,43
7618,Laura Deleon,49694.99,Concessions,43
7619,Frank Hernandez,45303.11,Concessions,43
7620,Lauren Hamilton,49933.84,Concessions,43
7621,Robert Moody,37694.84,Concessions,43
7622,Sarah Johnson,39011.22,Concessions,43
7623,Shane Simpson,43610.0,Concessions,43
7624,Amanda Gregory,36929.24,Concessions,43
7625,Jared Edwards,41058.4,Concessions,43
7626,Zachary Moon,48605.88,Concessions,43
7627,Craig Weiss,33619.12,Concessions,43
7628,Richard Mcbride PhD,37302.86,Concessions,43
7629,George Garcia,40587.12,Concessions,43
7630,Ann Haynes,34451.38,Concessions,43
7631,Amanda Stokes,44031.2,Concessions,43
7632,Ronald Dawson,32846.45,Concessions,43
7633,Alyssa Cook,45203.45,Concessions,43
7634,Blake Stewart,38377.85,Concessions,43
7635,Alexander Stewart,45676.9,Concessions,43
7636,Ryan Burton,38600.92,Concessions,43
7637,Bradley Guzman,30987.82,Concessions,43
7638,Bruce Keith,39511.73,Concessions,43
7639,Alexis Mckee,46202.74,Concessions,43
7640,Barry Jones,32203.88,Concessions,43
7641,Cindy Morrison,33795.28,Concessions,43
7642,Joel Shelton DVM,31504.4,Concessions,43
7643,Margaret Potter,37093.72,Concessions,43
7644,Amber Gibbs,39033.97,Concessions,43
7645,Michael Burgess,37192.01,Concessions,43
7646,Ashley Hall,49131.67,Concessions,43
7647,Sarah Wyatt,39447.55,Concessions,43
7648,Jesse Ford,46198.75,Concessions,43
7649,Brian Martinez,35585.7,Concessions,43
7650,Ethan Collins,38563.63,Concessions,43
7651,Amy Jones,40738.15,Concessions,43
7652,Gerald Brown,37658.18,Concessions,43
7653,Carla Robinson,38133.81,Concessions,43
7654,Christina Lee,35684.95,Concessions,43
7655,Thomas Day,46889.57,Concessions,43
7656,Mr. Joseph Jackson,32194.4,Concessions,43
7657,Jasmine Gutierrez,35357.45,Concessions,43
7658,Russell May,38157.36,Concessions,43
7659,Scott Davis,39853.84,Concessions,43
7660,Rebecca Henderson,47351.27,Concessions,43
7661,Mr. Scott Henderson,48606.91,Concessions,43
7662,Patricia Bennett,44982.91,Concessions,43
7663,Erik Morris,30873.52,Concessions,43
7664,Terry Allen,39883.1,Concessions,43
7665,Cheyenne Gallegos,40645.04,Concessions,43
7666,Kelly Gardner,47527.2,Concessions,43
7667,Margaret Phillips,46497.37,Concessions,43
7668,Benjamin Brown,41102.66,Concessions,43
7669,Derrick Stevens,32377.25,Concessions,43
7670,Tina Coleman,49675.5,Concessions,43
7671,James Guzman,33043.83,Concessions,43
7672,Angela Hall,42335.24,Concessions,43
7673,Daniel Miller,38992.61,Concessions,43
7674,Matthew Smith,32944.31,Concessions,43
7675,Jocelyn Dyer,36585.88,Concessions,43
7676,Derrick Vaughn,45621.22,Concessions,43
7677,Janet Kaufman,42198.17,Concessions,43
7678,Karen Jenkins,32420.69,Concessions,43
7679,Alan Ali,41835.59,Concessions,43
7680,Sara Thomas,32251.32,Concessions,43
7681,Brenda Kaufman,45393.78,Concessions,43
7682,Kathleen Gonzalez,31772.7,Concessions,43
7683,Jennifer Ross,39655.03,Concessions,43
7684,Aaron Mckenzie,47798.21,Concessions,43
7685,Luis Hernandez,43176.31,Concessions,43
7686,David White,48185.32,Concessions,43
7687,Samuel Peters,45935.28,Concessions,43
7688,James Williams,40161.38,Concessions,43
7689,Christopher Barnes,30471.35,Concessions,43
7690,Rebecca Mahoney,31661.28,Concessions,43
7691,Robert Hayes,49471.47,Concessions,43
7692,Nathan Kelly,43193.31,Concessions,43
7693,Laura Payne PhD,44915.26,Concessions,43
7694,Barbara Thomas,47560.58,Concessions,43
7695,Jessica Cooper,37419.72,Concessions,43
7696,Samantha Murray,37055.57,Concessions,43
7697,Daniel Ward,44255.7,Concessions,43
7698,Lee Oliver,49283.81,Concessions,43
7699,Jessica Serrano,37470.32,Concessions,43
7700,Danielle Webb,40089.82,Concessions,43
7701,Michael Flores,41119.41,Concessions,43
7702,Kelly Anderson,41648.12,Concessions,43
7703,Breanna Lester,48229.91,Concessions,43
7704,Jennifer Hooper,47141.21,Concessions,43
7705,Laura Durham,48353.02,Concessions,43
7706,Steven Harris,47766.67,Concessions,43
7707,Barbara Burke,48748.9,Concessions,43
7708,Amy Williams,31389.78,Concessions,43
7709,Joseph Clark,48025.47,Concessions,43
7710,Barbara Marquez,47425.15,Concessions,43
7711,Heather Massey,81506.5,Technical,43
7712,Casey Butler,91915.66,Technical,43
7713,Nathaniel Montgomery,90064.98,Technical,43
7714,Chad Clay,91140.34,Technical,43
7715,Nicole Garcia,84702.51,Technical,43
7716,Joanna Hobbs,91685.55,Technical,43
7717,Lacey Campos,85525.43,Technical,43
7718,David Fowler,82855.56,Technical,43
7719,Erica Harrison,86550.6,Technical,43
7720,Cheyenne Booker,80617.76,Technical,43
7721,Brittany Gonzalez,56901.43,Groundskeeping,43
7722,Carla Cardenas,49982.63,Groundskeeping,43
7723,Jonathan Barnes,54828.58,Groundskeeping,43
7724,Maria Smith,43050.66,Groundskeeping,43
7725,Dylan James,48231.03,Groundskeeping,43
7726,Leslie Ochoa,47355.52,Groundskeeping,43
7727,Emily Schroeder,45699.55,Groundskeeping,43
7728,Rhonda Austin,57796.93,Groundskeeping,43
7729,Lori Reynolds,52335.26,Groundskeeping,43
7730,Adam Hogan,46500.44,Groundskeeping,43
7731,Tracy Mosley,55636.31,Groundskeeping,43
7732,David Collins,53910.5,Groundskeeping,43
7733,Julie Arroyo,42917.86,Groundskeeping,43
7734,Brent Villegas,47247.59,Groundskeeping,43
7735,James Hull,58736.76,Groundskeeping,43
7736,Hunter Guzman,80746.65,Administration,43
7737,Monique Guerrero,69092.6,Administration,43
7738,Brian Galloway,75859.88,Administration,43
7739,Colleen Orr,77186.01,Administration,43
7740,Kayla Jones,75296.52,Administration,43
7741,Jessica Garrett,87751.61,Referee,44
7742,Nancy Howe,80171.62,Referee,44
7743,Mark Erickson,81730.54,Referee,44
7744,Bonnie Reese,51095.71,Announcer,44
7745,Sarah Jefferson,63817.59,Announcer,44
7746,Dr. Jennifer Kirk,116529.57,Doctor,44
7747,Dr. Ashley Molina,167227.57,Doctor,44
7748,Dr. Ryan Carter,297084.38,Doctor,44
7749,Dr. Jonathan Fowler,145922.65,Doctor,44
7750,Dr. Robert Johnson DVM,251839.84,Doctor,44
7751,Amanda Schultz,49453.91,Security,44
7752,John Luna,47213.08,Security,44
7753,Bobby Bailey,67161.89,Security,44
7754,Sandra Wagner,46598.76,Security,44
7755,Jason Madden,52852.89,Security,44
7756,Brian Reid,61008.03,Security,44
7757,Kristina Salazar,55708.08,Security,44
7758,Brian Stafford,46983.99,Security,44
7759,Matthew Nichols,48335.82,Security,44
7760,Patricia Brown,63544.99,Security,44
7761,David Phillips,41180.98,Security,44
7762,Kaylee Morgan,49479.52,Security,44
7763,Kevin Burton,54204.19,Security,44
7764,Bonnie Lewis,53548.62,Security,44
7765,Benjamin Moore,68373.59,Security,44
7766,Nicole Rivera,43937.21,Security,44
7767,Joshua Hansen,65571.73,Security,44
7768,Sheena Moore,51725.32,Security,44
7769,Thomas Weber,60757.7,Security,44
7770,Robert Hughes,49078.59,Security,44
7771,Shelby Pena,67601.52,Security,44
7772,Edward Gregory,66992.54,Security,44
7773,Melissa Bush,54402.05,Security,44
7774,David Mack,46282.05,Security,44
7775,Ann Jacobs,68927.3,Security,44
7776,Lisa Johnson,65770.47,Security,44
7777,Cameron Brock,48378.87,Security,44
7778,David Jones,48584.97,Security,44
7779,Emily Reeves,63819.33,Security,44
7780,Stephen Ortiz,66243.18,Security,44
7781,Natasha Norris,50349.7,Security,44
7782,Kelli Ellison,44536.11,Security,44
7783,Tyler Hall,52190.31,Security,44
7784,Tanner Richard,55741.19,Security,44
7785,Cheryl Banks,58128.98,Security,44
7786,Amanda Christensen,64451.79,Security,44
7787,Mary Jones,61123.99,Security,44
7788,Marcus Brown,61883.62,Security,44
7789,Mr. Sean Parks,60675.18,Security,44
7790,Nicole Munoz,49292.7,Security,44
7791,Brian Rice,44377.78,Concessions,44
7792,Tyler Bennett,47667.76,Concessions,44
7793,Jeremy Shaw,49049.09,Concessions,44
7794,Kristin Jones,33492.94,Concessions,44
7795,Thomas Johnson,41847.22,Concessions,44
7796,Anna Bradley,37972.81,Concessions,44
7797,Melissa Nichols,47511.81,Concessions,44
7798,David Atkins,39552.26,Concessions,44
7799,Eric Morgan,31221.6,Concessions,44
7800,Tracy Cook,41776.76,Concessions,44
7801,Nicole Palmer,39819.54,Concessions,44
7802,Miranda Hill,48793.33,Concessions,44
7803,Kenneth Buck,49329.04,Concessions,44
7804,Julia Wolfe,31279.5,Concessions,44
7805,Christine Bell,46688.68,Concessions,44
7806,Keith West,35446.03,Concessions,44
7807,Jeanne Sloan,45838.62,Concessions,44
7808,Vanessa Davis,42602.01,Concessions,44
7809,Tara Horton,49546.59,Concessions,44
7810,Megan Foster,31792.83,Concessions,44
7811,Madison Wallace,31533.59,Concessions,44
7812,Manuel Payne,39836.9,Concessions,44
7813,Robert Davidson,32410.06,Concessions,44
7814,Kenneth Pineda,30613.87,Concessions,44
7815,Michael Jones,33842.26,Concessions,44
7816,Nicholas Leonard,33083.89,Concessions,44
7817,Michele Ochoa,41175.86,Concessions,44
7818,Katrina Wood,40047.88,Concessions,44
7819,Nicole Gillespie,36225.02,Concessions,44
7820,Latoya Butler,39660.92,Concessions,44
7821,Kristine Mcdaniel,41773.26,Concessions,44
7822,Tiffany Bond,41124.74,Concessions,44
7823,Tommy Bowman,43796.23,Concessions,44
7824,Mary Payne,44504.33,Concessions,44
7825,Terry Foster,45978.75,Concessions,44
7826,Patricia Mclaughlin,34922.88,Concessions,44
7827,Wendy Boyd,33881.89,Concessions,44
7828,Joseph Sweeney,33575.93,Concessions,44
7829,Jared Garrett,30777.88,Concessions,44
7830,Timothy Austin,38016.4,Concessions,44
7831,Alfred Roy,47251.31,Concessions,44
7832,Sarah Wheeler,46665.52,Concessions,44
7833,David Sanchez,49421.08,Concessions,44
7834,Justin Chase,33510.75,Concessions,44
7835,Matthew Gallagher,42316.13,Concessions,44
7836,Melissa Martinez,30386.07,Concessions,44
7837,Adrienne Guzman,44438.79,Concessions,44
7838,Dillon Pham,38756.24,Concessions,44
7839,Tanner Rogers,40084.2,Concessions,44
7840,Tanner Smith,41909.21,Concessions,44
7841,Ryan Robinson,39107.88,Concessions,44
7842,Darren Richardson,35358.16,Concessions,44
7843,Cheryl Nelson,40003.46,Concessions,44
7844,Michael Norris,44406.58,Concessions,44
7845,Stacy Padilla,38999.81,Concessions,44
7846,Paul Lee,46411.95,Concessions,44
7847,Kristina Watkins,45509.64,Concessions,44
7848,Richard Rubio,48683.16,Concessions,44
7849,Nathan Foster,37125.68,Concessions,44
7850,Michael Johnson,37574.3,Concessions,44
7851,Timothy Bennett,34057.83,Concessions,44
7852,Cathy Kelly,34523.18,Concessions,44
7853,Nicole Armstrong,33642.7,Concessions,44
7854,Timothy King,36467.92,Concessions,44
7855,Amber Mann,32095.36,Concessions,44
7856,Joshua Riley,44321.59,Concessions,44
7857,Daniel Sandoval,49591.55,Concessions,44
7858,Clifford Harris,47700.44,Concessions,44
7859,Stephanie Gutierrez,32259.11,Concessions,44
7860,Kimberly Randall,39489.98,Concessions,44
7861,Jennifer Morrow,31303.05,Concessions,44
7862,Rick Taylor,32345.54,Concessions,44
7863,Shari Guzman,48119.6,Concessions,44
7864,Kristina Reese,34015.39,Concessions,44
7865,Ashley Carrillo,38235.18,Concessions,44
7866,Cheryl Hansen,41703.4,Concessions,44
7867,Amy Morales,40300.8,Concessions,44
7868,Michaela King,47376.73,Concessions,44
7869,Wanda Mclaughlin,38215.95,Concessions,44
7870,Rhonda Parks,30038.5,Concessions,44
7871,Robert Burgess,44163.03,Concessions,44
